,LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,CentralAir,OverallQual,OverallCond,ExterQual,ExterCond,BsmtQual,BsmtCond,HeatingQC,KitchenQual,FireplaceQu,GarageQual,GarageCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Functional,GarageFinish,Fence,YearBuilt,YearRemodAdd,GarageYrBlt,MoSold,YrSold,LowQualFinSF,MiscVal,PoolQC,PoolArea,MSSubClass,MSZoning,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,Foundation,SaleType,SaleCondition,LotShape,IsRegularLotShape,LandContour,IsLandLevel,LandSlope,IsLandSlopeGentle,Electrical,IsElectricalSBrkr,GarageType,IsGarageDetached,PavedDrive,IsPavedDrive,MiscFeature,HasShed,Remodeled,RecentRemodel,VeryNewHouse,Has2ndFloor,HasMasVnr,HasWoodDeck,HasOpenPorch,HasEnclosedPorch,Has3SsnPorch,HasScreenPorch,HighSeason,NewerDwelling,Neighborhood_Good,SaleCondition_PriceDown,BoughtOffPlan,BadHeating,TotalArea,TotalArea1st2nd,Age,TimeSinceSold,SeasonSold,YearsSinceRemodel,SimplOverallQual,SimplOverallCond,SimplPoolQC,SimplGarageCond,SimplGarageQual,SimplFireplaceQu,SimplFunctional,SimplKitchenQual,SimplHeatingQC,SimplBsmtFinType1,SimplBsmtFinType2,SimplBsmtCond,SimplBsmtQual,SimplExterCond,SimplExterQual,NeighborhoodBin
169,4.454347296253507,9.72136597574484,6.483107351457199,0,0.0,7.430707082545968,1686,7.443078374348516,0.0,7.443078374348516,511,6.354370040797351,4.174387269895637,0.0,0.0,0.0,0,0.0,2,1,2,0.6931471805599453,6,1,2,1.0,8,6,1.6094379124341003,1.3862943611198906,4,3,3,3,3,3,3,0.6931471805599453,1,0.6931471805599453,8,2,0.0,1981,1981,1981.0,1,2006,0.0,0.0,0.0,0.0,0,3,0,23,1.0986122886681098,0.0,2,1.3862943611198906,9,10,1,1,8,4,0.6931471805599453,0,0.6931471805599453,1,0.0,1,0.6931471805599453,1,2,0.0,0.0,1,0.0,0.0,0,0.0,0.0,1,0,0,0,1,1,1,0,1,0.0,0.0,0.0,0.0,10.140257836764995,7.443078374348516,29,4,0,25,3,1.0986122886681098,0.0,1,1,1,4,1,1,1,0.6931471805599453,0.6931471805599453,2,0.6931471805599453,2,3
170,4.110873864173311,9.422139821589736,0.0,360,0.0,5.8888779583328805,720,6.75110146893676,0.0,7.232010331664759,660,5.472270673671475,0.0,0.0,0.0,0.0,0,0.0,1,1,2,0.6931471805599453,7,0,2,1.0,5,6,1.3862943611198906,1.3862943611198906,3,3,3,3,0,3,3,0.6931471805599453,3,0.6931471805599453,8,1,0.0,1941,1950,1991.0,5,2007,6.270988431858299,0.0,0.0,0.0,4,4,4,17,0.6931471805599453,0.0,0,0.6931471805599453,8,8,2,1,8,4,0.6931471805599453,0,0.6931471805599453,1,0.0,1,0.6931471805599453,1,6,0.6931471805599453,0.0,1,0.0,0.0,1,0.0,0.0,1,1,0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,9.771098364490383,6.75110146893676,69,3,1,57,2,1.0986122886681098,0.0,1,1,0,4,1,1,1,0.6931471805599453,0.6931471805599453,1,0.6931471805599453,1,1
171,4.955827057601261,10.366309203003638,4.727387818712341,639,0.0,6.091309882077698,1080,7.4127640174265625,0.0,7.4127640174265625,528,5.351858133476067,4.143134726391533,0.0,0.0,0.0,1,0.0,1,0,3,0.6931471805599453,7,2,2,1.0,6,5,1.3862943611198906,1.3862943611198906,3,4,2,3,4,3,3,1.6094379124341003,4,0.6931471805599453,8,3,0.0,1960,1960,1960.0,5,2010,0.0,0.0,0.0,0.0,0,3,0,12,1.0986122886681098,0.0,2,1.3862943611198906,3,10,3,1,8,4,0.6931471805599453,0,0.6931471805599453,1,0.0,1,0.6931471805599453,1,2,0.0,0.6931471805599453,0,0.0,0.0,0,0.0,0.0,1,0,0,0,1,1,1,1,1,0.0,0.0,0.0,0.6931471805599453,10.553100731072345,7.4127640174265625,50,0,1,50,2,1.0986122886681098,0.0,1,1,2,4,1,1,2,0.6931471805599453,1.0986122886681098,1,0.6931471805599453,1,2
172,3.8066624897703196,8.576781982827894,0.0,495,5.375278407684165,5.872117789475416,1064,6.970730078143525,6.556778356158042,7.477604243197589,504,6.091309882077698,3.58351893845611,0.0,0.0,0.0,1,0.0,2,0,2,0.6931471805599453,5,1,2,1.0,7,7,1.6094379124341003,1.6094379124341003,4,4,4,4,3,4,3,0.6931471805599453,6,1.3862943611198906,8,2,0.0,1987,1987,1987.0,6,2006,0.0,0.0,0.0,0.0,12,3,4,22,1.0986122886681098,1.6094379124341003,5,0.6931471805599453,6,6,2,2,8,4,0.6931471805599453,0,0.6931471805599453,1,0.0,1,0.6931471805599453,1,2,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1,0,0,1,1,1,1,0,0.6931471805599453,0.0,0.0,0.0,9.392078425231722,7.477604243197589,23,4,2,19,3,1.3862943611198906,0.0,1,2,1,4,2,2,2,0.6931471805599453,1.0986122886681098,2,1.0986122886681098,2,4
173,4.394449154672439,9.2299469016151,6.198478716492308,288,5.926926025970411,6.55250788703459,1362,7.217443431696533,0.0,7.217443431696533,504,0.0,3.044522437723423,0.0,0.0,0.0,1,0.0,1,1,3,0.6931471805599453,6,1,2,1.0,6,5,1.3862943611198906,1.3862943611198906,3,3,3,3,3,3,3,0.6931471805599453,5,1.3862943611198906,8,1,0.0,1961,1961,1961.0,6,2008,0.0,0.0,0.0,0.0,0,3,4,12,1.0986122886681098,0.0,2,0.6931471805599453,14,15,0,1,0,4,0.6931471805599453,0,0.6931471805599453,1,0.0,1,0.6931471805599453,1,2,0.0,0.0,1,0.0,0.0,0,0.0,0.0,1,0,1,0,1,1,1,1,1,0.0,0.0,0.0,0.0,9.725616079415785,7.217443431696533,49,2,2,47,2,1.0986122886681098,0.0,1,1,1,4,1,1,2,0.6931471805599453,0.6931471805599453,1,0.6931471805599453,1,2
174,3.871201010907891,9.426821780416843,4.890349128221754,1398,5.342334251964811,0.0,1606,7.409741954080923,0.0,7.409741954080923,616,5.262690188904886,0.0,0.0,0.0,0.0,1,0.0,2,0,3,0.6931471805599453,7,1,2,1.0,6,5,1.3862943611198906,1.3862943611198906,4,2,3,3,3,3,3,0.6931471805599453,5,1.0986122886681098,6,3,0.0,1986,1986,1986.0,11,2008,0.0,0.0,0.0,0.0,0,3,4,23,1.0986122886681098,0.0,2,0.6931471805599453,12,10,3,1,8,4,0.6931471805599453,0,0.6931471805599453,1,0.0,1,0.6931471805599453,1,2,0.0,0.0,1,0.0,0.0,0,0.0,0.0,1,0,0,1,1,1,1,0,1,0.0,0.0,0.0,0.0,9.899379124491585,7.409741954080923,24,2,3,22,2,1.0986122886681098,0.0,1,1,1,3,1,1,2,0.6931471805599453,0.6931471805599453,2,0.6931471805599453,1,3
175,4.442651256490317,9.442721128642875,0.0,477,0.0,6.587550014824796,1202,7.677400430514807,0.0,7.677400430514807,576,0.0,3.4011973816621555,3.6888794541139363,0.0,0.0,1,0.0,2,0,4,0.6931471805599453,7,1,2,1.0,6,7,1.3862943611198906,1.3862943611198906,3,4,3,4,4,3,3,1.3862943611198906,5,0.6931471805599453,8,1,1.3862943611198906,1950,2001,1950.0,6,2007,0.0,0.0,0.0,0.0,0,3,0,7,1.0986122886681098,0.0,2,0.6931471805599453,14,15,2,1,8,4,0.0,1,0.6931471805599453,1,0.0,1,0.6931471805599453,1,2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,1,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,9.906682443432647,7.677400430514807,60,3,2,6,2,1.3862943611198906,0.0,1,1,2,4,2,1,2,0.6931471805599453,1.0986122886681098,1,0.6931471805599453,1,1
176,4.584967478670572,9.21333588095598,5.594711379601839,831,0.0,5.771441123130016,1151,7.060476365999801,6.799055862058796,7.630946580890459,521,0.0,5.43372200355424,0.0,0.0,5.262690188904886,0,0.6931471805599453,2,1,4,0.6931471805599453,8,1,2,1.0,6,5,1.6094379124341003,1.3862943611198906,4,3,3,3,3,3,3,0.6931471805599453,6,0.6931471805599453,8,1,0.0,1988,1989,1988.0,9,2007,0.0,0.0,0.0,0.0,5,3,0,4,1.0986122886681098,0.0,5,0.6931471805599453,9,10,1,2,8,4,0.6931471805599453,0,0.6931471805599453,1,0.0,1,0.6931471805599453,1,2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0,0,1,0,1,1,0,0,1,0.0,0.0,0.0,0.0,9.784591397592273,7.630946580890459,22,3,3,18,2,1.0986122886681098,0.0,1,1,1,4,1,1,2,0.6931471805599453,0.6931471805599453,2,0.6931471805599453,2,3
177,4.276666119016055,9.521568058002977,0.0,57,6.091309882077698,6.318968113746434,1052,7.133295954896068,6.505784060128229,7.560601162768557,451,0.0,0.0,0.0,0.0,0.0,1,0.0,2,0,4,0.6931471805599453,8,1,2,1.0,5,5,1.6094379124341003,1.6094379124341003,3,3,5,4,4,3,3,0.6931471805599453,5,1.6094379124341003,8,1,0.0,1958,1958,1958.0,7,2006,0.0,0.0,0.0,0.0,4,3,4,19,1.0986122886681098,0.0,0,0.6931471805599453,8,8,2,1,8,4,0.0,1,0.6931471805599453,1,0.0,1,0.6931471805599453,1,2,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,9.909320507728571,7.560601162768557,52,4,2,48,2,1.0986122886681098,0.0,1,1,2,4,2,2,2,1.0986122886681098,0.6931471805599453,1,1.0986122886681098,2,1
178,4.1588830833596715,9.765603845172741,6.618738983517219,1904,0.0,5.746203190540153,2216,7.711996507047669,0.0,7.711996507047669,1166,0.0,4.110873864173311,0.0,0.0,0.0,1,0.0,2,0,1,0.6931471805599453,9,1,3,1.0,9,5,1.791759469228055,1.3862943611198906,5,3,5,5,4,3,3,0.6931471805599453,6,0.6931471805599453,8,3,0.0,2008,2009,2009.0,7,2009,0.0,0.0,0.0,0.0,0,3,1,22,1.0986122886681098,0.0,2,1.3862943611198906,12,13,3,2,6,5,0.6931471805599453,0,0.6931471805599453,1,0.0,1,0.6931471805599453,1,2,0.0,0.0,1,0.0,0.0,1,0.6931471805599453,0.0,1,0,1,0,1,1,1,1,1,0.6931471805599453,0.0,0.6931471805599453,0.0,10.2527702409553,7.711996507047669,2,1,2,0,3,1.0986122886681098,0.0,1,1,2,4,2,2,2,0.6931471805599453,0.6931471805599453,2,0.6931471805599453,2,4
179,4.110873864173311,9.050288983827956,0.0,0,0.0,6.876264611890766,968,6.876264611890766,0.0,6.876264611890766,480,0.0,0.0,5.220355825078324,0.0,0.0,0,0.0,1,0,2,0.6931471805599453,5,0,2,1.0,5,6,1.6094379124341003,1.3862943611198906,3,3,3,3,0,2,3,0.6931471805599453,1,0.6931471805599453,8,1,0.0,1923,2006,1935.0,7,2007,0.0,0.0,0.0,0.0,1,4,4,17,1.0986122886681098,0.0,2,0.6931471805599453,13,14,2,1,8,4,0.0,1,0.6931471805599453,1,0.0,1,0.6931471805599453,1,6,0.6931471805599453,1.0986122886681098,0,0.0,0.0,1,0.0,0.0,1,1,1,1,0,1,1,1,0,0.0,0.0,0.0,0.0,9.481664377815145,6.876264611890766,87,3,2,1,2,1.0986122886681098,0.0,1,1,0,4,1,1,1,0.6931471805599453,0.6931471805599453,1,0.6931471805599453,2,1
180,4.310799125385514,7.658227526161352,6.124683390894205,436,0.0,5.771441123130016,756,6.646390514847729,6.6293632534374485,7.330405211844402,440,0.0,0.0,0.0,0.0,0.0,0,0.0,2,1,3,0.6931471805599453,5,1,2,1.0,6,5,1.6094379124341003,1.3862943611198906,4,3,5,4,3,3,3,0.6931471805599453,6,0.6931471805599453,8,1,0.0,2000,2000,2000.0,6,2007,0.0,0.0,0.0,0.0,12,1,4,21,1.0986122886681098,1.3862943611198906,5,0.6931471805599453,8,8,1,2,8,4,0.0,1,0.6931471805599453,1,0.0,1,0.6931471805599453,1,6,0.6931471805599453,0.0,1,0.0,0.0,0,0.0,0.0,0,0,1,1,1,1,1,1,0,0.6931471805599453,0.0,0.0,0.0,8.942395565207434,7.330405211844402,10,3,2,7,2,1.0986122886681098,0.0,1,1,1,4,2,2,2,0.6931471805599453,0.6931471805599453,2,0.6931471805599453,2,3
181,4.007333185232471,8.934455109403913,0.0,352,0.0,6.091309882077698,793,6.804614520062624,6.804614520062624,7.497207223203318,216,0.0,0.0,3.713572066704308,0.0,0.0,0,0.0,1,1,4,0.6931471805599453,9,1,1,1.0,7,6,1.3862943611198906,1.3862943611198906,2,3,4,3,4,2,3,0.6931471805599453,2,0.6931471805599453,8,1,0.0,1920,1950,1920.0,7,2006,0.0,0.0,0.0,0.0,6,3,4,6,1.0986122886681098,0.0,5,0.6931471805599453,11,12,2,0,8,4,0.0,1,0.6931471805599453,1,0.0,1,0.6931471805599453,1,6,0.6931471805599453,0.0,1,0.0,0.0,1,0.0,0.0,0,1,1,1,0,1,1,1,0,0.6931471805599453,0.0,0.0,0.0,9.479527461791719,7.497207223203318,90,4,2,56,3,1.0986122886681098,0.0,1,1,2,4,1,2,1,0.6931471805599453,0.6931471805599453,1,0.6931471805599453,1,3
182,4.110873864173311,9.11173476822206,4.59511985013459,0,0.0,0.0,0,7.201170883281678,0.0,7.201170883281678,252,4.762173934797756,0.0,0.0,5.198497031265826,0.0,0,0.0,1,0,3,0.6931471805599453,7,1,1,1.0,5,6,1.3862943611198906,1.3862943611198906,0,0,5,3,4,3,3,0.0,0,0.0,8,2,1.3862943611198906,1957,2006,1957.0,6,2007,0.0,0.0,0.0,0.0,0,3,4,7,0.0,0.0,2,1.3862943611198906,13,14,1,2,8,4,0.0,1,0.6931471805599453,1,0.0,1,0.6931471805599453,1,2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0,0,1,1,0,1,1,1,0.0,0.0,0.0,0.0,9.429234909000977,7.201170883281678,53,3,2,1,2,1.0986122886681098,0.0,1,1,2,4,1,2,0,0.0,0.0,0,0.6931471805599453,1,1
183,4.1588830833596715,9.343734255146714,0.0,0,0.0,7.217443431696533,1362,7.217443431696533,6.580639137284949,7.641564441260972,484,5.638354669333745,5.476463551931511,0.0,0.0,0.0,0,0.0,2,1,3,0.6931471805599453,6,0,2,1.0,7,5,1.3862943611198906,1.3862943611198906,4,3,5,4,0,3,3,0.6931471805599453,1,0.6931471805599453,5,1,0.0,2003,2003,2003.0,6,2008,0.0,0.0,0.0,0.0,4,4,4,17,1.0986122886681098,0.0,0,0.6931471805599453,12,13,2,2,8,4,0.0,1,0.6931471805599453,1,0.0,1,0.6931471805599453,1,6,0.6931471805599453,1.0986122886681098,0,0.0,0.0,0,0.0,0.0,0,1,0,0,1,1,1,1,0,0.0,0.0,0.0,0.0,9.871996885444757,7.641564441260972,7,2,2,5,3,1.0986122886681098,0.0,1,1,0,3,2,2,1,0.6931471805599453,0.6931471805599453,2,0.6931471805599453,1,1
184,4.532599493153256,8.914491710191342,0.0,0,0.0,6.22455842927536,504,6.842683282238422,5.75890177387728,7.133295954896068,576,4.653960350157523,0.0,0.0,0.0,0.0,0,0.0,1,0,3,0.6931471805599453,5,0,2,1.0,5,8,1.3862943611198906,1.3862943611198906,2,3,4,3,0,3,3,0.6931471805599453,1,0.6931471805599453,8,1,1.3862943611198906,1908,1991,1986.0,6,2006,0.0,0.0,0.0,0.0,4,3,4,3,1.9459101490553132,0.0,0,0.6931471805599453,0,10,2,2,8,4,0.6931471805599453,0,0.6931471805599453,1,0.0,1,0.6931471805599453,1,2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0,1,0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,9.369308003071827,7.133295954896068,102,4,2,15,2,1.3862943611198906,0.0,1,1,0,4,1,2,1,0.6931471805599453,0.6931471805599453,1,0.6931471805599453,1,1
185,4.51085950651685,10.041116787524166,0.0,0,0.0,7.010311867307229,1107,7.325807502595773,7.325807502595773,8.19118600464279,840,0.0,5.564520407322694,0.0,0.0,6.018593214496234,0,0.0,2,1,4,0.6931471805599453,12,2,3,1.0,10,9,1.6094379124341003,1.6094379124341003,3,3,5,5,3,5,3,1.0986122886681098,1,0.6931471805599453,8,1,1.6094379124341003,1892,1993,1993.0,6,2006,6.35088571671474,0.0,0.0,0.0,7,4,4,17,0.0,0.0,3,0.6931471805599453,13,14,2,0,8,4,1.0986122886681098,0,0.6931471805599453,1,0.0,1,0.6931471805599453,1,6,0.6931471805599453,0.0,1,0.0,0.0,1,0.0,0.0,0,1,1,0,1,1,0,1,0,0.0,0.0,0.0,0.0,10.433556823868823,8.01862546504575,118,4,2,13,3,1.3862943611198906,0.0,1,2,1,4,2,2,1,0.6931471805599453,0.6931471805599453,1,1.0986122886681098,2,1
186,4.30406509320417,9.205126804923296,0.0,611,0.0,6.359573868672378,1188,7.1049654482698426,0.0,7.1049654482698426,497,5.1298987149230735,3.332204510175204,0.0,0.0,0.0,1,0.0,2,0,3,0.6931471805599453,6,0,2,1.0,7,5,1.3862943611198906,1.3862943611198906,4,3,5,4,0,3,3,1.3862943611198906,6,0.6931471805599453,8,1,1.6094379124341003,1990,1991,1990.0,6,2009,0.0,0.0,0.0,0.0,8,3,1,11,1.0986122886681098,0.0,7,0.6931471805599453,6,6,2,2,8,4,0.6931471805599453,0,0.6931471805599453,1,0.0,1,0.6931471805599453,1,2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,1,0,0,1,1,1,1,0,0.0,0.0,0.0,0.0,9.650078074026442,7.1049654482698426,20,1,2,18,3,1.0986122886681098,0.0,1,1,0,4,2,2,2,0.6931471805599453,0.6931471805599453,2,0.6931471805599453,1,2
187,4.110873864173311,9.250618218474752,0.0,0,0.0,6.493753839851686,660,6.695798917058491,6.558197802812269,7.4127640174265625,180,0.0,0.0,0.0,4.948759890378168,0.0,0,0.0,2,1,3,0.6931471805599453,8,0,1,1.0,5,7,1.3862943611198906,1.3862943611198906,2,3,5,3,0,2,2,0.6931471805599453,1,0.6931471805599453,6,1,1.3862943611198906,1916,1987,1916.0,8,2009,4.976733742420574,0.0,0.0,0.0,4,3,4,17,1.0986122886681098,0.0,0,0.6931471805599453,6,6,2,1,8,4,0.0,1,0.6931471805599453,1,0.0,1,0.6931471805599453,1,6,0.6931471805599453,1.0986122886681098,0,0.0,0.0,1,0.0,0.0,0,1,1,1,1,0,1,0,0,0.0,0.0,0.0,0.0,9.643615180723614,7.321849713788356,94,1,2,22,2,1.3862943611198906,0.0,1,1,0,3,1,2,1,0.6931471805599453,0.6931471805599453,1,0.6931471805599453,1,1
188,4.174387269895637,8.856376036730422,5.62040086571715,1086,0.0,0.0,1086,7.110696122978827,0.0,7.110696122978827,528,4.795790545596741,0.0,0.0,0.0,0.0,2,0.0,0,2,2,1.0986122886681098,6,2,2,1.0,5,5,1.3862943611198906,1.3862943611198906,4,3,3,3,3,3,3,1.3862943611198906,6,0.6931471805599453,8,1,0.0,1979,1979,1979.0,6,2009,0.0,0.0,0.0,0.0,10,3,4,20,0.6931471805599453,1.0986122886681098,6,0.6931471805599453,9,10,3,1,8,2,0.0,1,1.0986122886681098,0,0.0,1,0.6931471805599453,1,6,0.6931471805599453,0.0,1,0.0,0.0,0,0.0,0.0,1,0,0,1,1,1,1,1,0,0.0,0.6931471805599453,0.0,0.0,9.44351345892757,7.110696122978827,31,1,2,30,2,1.0986122886681098,0.0,1,1,1,4,1,1,2,0.6931471805599453,0.6931471805599453,2,0.6931471805599453,1,2
189,3.7376696182833684,8.501876487304344,0.0,1153,0.0,6.089044875446846,1593,7.374001859350161,0.0,7.374001859350161,682,0.0,4.795790545596741,0.0,0.0,5.41610040220442,1,0.0,1,1,0,0.6931471805599453,5,1,2,1.0,8,5,1.6094379124341003,1.3862943611198906,5,3,5,5,4,3,3,1.3862943611198906,6,0.6931471805599453,8,3,0.0,2001,2002,2001.0,8,2008,0.0,0.0,0.0,0.0,11,3,4,22,1.0986122886681098,1.6094379124341003,2,0.6931471805599453,5,5,2,2,8,4,0.0,1,0.6931471805599453,1,0.0,1,0.6931471805599453,1,2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,1,1,0,1,1,0,0,1,0.6931471805599453,0.0,0.0,0.0,9.422463420006927,7.374001859350161,9,2,2,6,3,1.0986122886681098,0.0,1,1,2,4,2,2,2,0.6931471805599453,0.6931471805599453,2,0.6931471805599453,2,4
190,4.2626798770413155,9.265869681768663,0.0,297,0.0,6.322565239927284,853,7.346010209913293,7.072421900537371,7.911324018963353,440,0.0,4.31748811353631,0.0,0.0,0.0,0,0.0,2,1,3,0.6931471805599453,10,2,2,1.0,8,8,1.6094379124341003,1.3862943611198906,4,4,3,4,3,3,3,0.6931471805599453,3,0.6931471805599453,4,1,0.0,1932,1994,1932.0,12,2007,0.0,0.0,0.0,0.0,6,3,4,6,1.0986122886681098,0.0,5,1.3862943611198906,3,3,2,1,8,4,0.0,1,1.0986122886681098,0,0.6931471805599453,0,0.6931471805599453,1,6,0.6931471805599453,0.0,1,0.0,0.0,1,0.0,0.0,0,1,1,0,1,1,1,0,0,0.6931471805599453,0.0,0.0,0.0,9.815475675212914,7.911324018963353,78,3,0,13,3,1.3862943611198906,0.0,1,1,1,2,2,1,1,0.6931471805599453,1.0986122886681098,2,0.6931471805599453,2,3
191,4.30406509320417,8.91905180393029,4.9344739331306915,626,0.0,4.605170185988092,725,6.587550014824796,6.626717749249025,7.299797366758161,484,0.0,3.4965075614664802,0.0,0.0,0.0,1,0.0,1,1,4,0.6931471805599453,7,0,2,1.0,7,9,1.3862943611198906,1.3862943611198906,3,3,4,4,0,3,3,0.6931471805599453,5,0.6931471805599453,8,3,0.0,1972,2004,1972.0,6,2007,0.0,0.0,0.0,0.0,5,3,1,12,1.0986122886681098,0.0,5,0.6931471805599453,6,6,1,1,8,4,0.6931471805599453,0,0.6931471805599453,1,0.0,1,0.6931471805599453,1,2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0,0,1,0,1,1,1,1,1,0.0,0.0,0.0,0.0,9.44208681209766,7.299797366758161,38,3,2,3,3,1.3862943611198906,0.0,1,1,0,4,2,2,2,0.6931471805599453,0.6931471805599453,1,0.6931471805599453,1,2
192,4.23410650459726,9.106977858981029,0.0,560,0.0,6.77078942390898,1431,7.266827347520591,0.0,7.266827347520591,666,0.0,3.58351893845611,0.0,0.0,0.0,1,0.0,2,0,3,0.6931471805599453,6,0,2,1.0,7,5,1.6094379124341003,1.3862943611198906,4,3,5,4,0,3,3,1.3862943611198906,6,0.6931471805599453,8,3,0.0,1999,1999,1999.0,9,2009,0.0,0.0,0.0,0.0,0,3,4,5,1.0986122886681098,0.0,2,0.6931471805599453,12,13,2,2,8,4,0.6931471805599453,0,0.6931471805599453,1,0.0,1,0.6931471805599453,1,2,0.0,0.0,1,0.0,0.0,0,0.0,0.0,1,1,1,0,1,1,1,0,1,0.0,0.0,0.0,0.0,9.64930472862475,7.266827347520591,11,1,3,10,3,1.0986122886681098,0.0,1,1,0,4,2,2,2,0.6931471805599453,0.6931471805599453,2,0.6931471805599453,2,2
193,3.2188758248682006,7.833203948641057,3.9318256327243257,0,0.0,6.878326468291325,970,6.878326468291325,6.606650186198215,7.444248649496705,380,0.0,3.713572066704308,0.0,0.0,0.0,0,0.0,2,0,3,0.6931471805599453,7,0,2,1.0,7,5,1.6094379124341003,1.3862943611198906,4,3,5,4,0,3,3,0.6931471805599453,1,0.6931471805599453,4,1,0.0,2004,2004,2004.0,5,2006,0.0,0.0,0.0,0.0,12,4,4,7,1.0986122886681098,1.3862943611198906,5,0.6931471805599453,12,13,3,2,8,4,0.0,1,0.6931471805599453,1,0.0,1,0.6931471805599453,1,6,0.6931471805599453,0.0,1,0.0,0.0,0,0.0,0.0,0,0,1,0,1,1,1,1,0,0.0,0.0,0.0,0.0,9.033006356693267,7.444248649496705,6,4,1,2,3,1.0986122886681098,0.0,1,1,0,2,2,2,1,0.6931471805599453,0.6931471805599453,2,0.6931471805599453,2,1
194,4.110873864173311,8.879193928110318,0.0,390,0.0,6.163314804034641,864,6.762729506931879,0.0,6.762729506931879,352,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,3,0.6931471805599453,5,0,1,1.0,5,7,1.3862943611198906,1.3862943611198906,3,3,3,3,0,3,3,1.3862943611198906,5,0.6931471805599453,8,1,0.0,1972,1972,1989.0,5,2008,0.0,0.0,0.0,0.0,0,3,4,5,1.0986122886681098,0.0,2,1.3862943611198906,6,6,2,1,8,4,0.6931471805599453,0,0.6931471805599453,1,0.0,1,0.6931471805599453,1,6,0.6931471805599453,0.0,1,0.0,0.0,0,0.0,0.0,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,9.310095205113175,6.762729506931879,38,2,1,36,2,1.3862943611198906,0.0,1,1,0,4,1,1,2,0.6931471805599453,0.6931471805599453,1,0.6931471805599453,1,2
195,3.2188758248682006,7.732369222284388,0.0,566,0.0,5.66988092298052,855,6.752270376141742,6.400257445308821,7.284134806195205,440,4.477336814478207,0.0,0.0,0.0,0.0,0,0.0,2,1,3,0.6931471805599453,7,1,2,1.0,6,6,1.3862943611198906,1.3862943611198906,4,3,3,3,3,3,3,0.6931471805599453,5,0.6931471805599453,8,1,0.0,1976,1976,1976.0,7,2009,0.0,0.0,0.0,0.0,12,3,2,13,1.0986122886681098,1.3862943611198906,5,0.6931471805599453,9,2,2,1,8,4,0.0,1,0.6931471805599453,1,0.0,1,0.6931471805599453,1,2,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1,0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,8.916506080039204,7.284134806195205,34,1,2,33,2,1.0986122886681098,0.0,1,1,1,4,1,1,2,0.6931471805599453,0.6931471805599453,2,0.6931471805599453,1,2
196,4.382026634673881,9.150271845510064,5.327876168789581,1126,0.0,6.398594934535208,1726,7.454141078146678,0.0,7.454141078146678,786,5.147494476813453,4.9344739331306915,0.0,0.0,5.58724865840025,1,0.0,2,0,3,0.6931471805599453,8,1,3,1.0,7,5,1.791759469228055,1.3862943611198906,5,3,5,5,4,3,3,0.6931471805599453,6,0.6931471805599453,8,3,0.0,2007,2007,2007.0,9,2007,0.0,0.0,0.0,0.0,0,3,4,21,1.0986122886681098,0.0,2,1.3862943611198906,5,5,3,2,6,5,0.0,1,0.6931471805599453,1,0.0,1,0.6931471805599453,1,2,0.0,0.0,1,0.0,0.0,0,0.6931471805599453,0.6931471805599453,1,0,0,0,1,1,0,0,1,0.6931471805599453,0.0,0.6931471805599453,0.0,9.796236361789152,7.454141078146678,3,3,3,0,3,1.0986122886681098,0.0,1,1,2,4,2,2,2,0.6931471805599453,0.6931471805599453,2,0.6931471805599453,2,3
